Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
COVID-19,fever,can't breathe,loss of taste,dry cough,feeling tired,,,,,,,,,,,,
Flu,pain all over,cough,feeling hot,always tired,chills,,,,,,,,,,,,
Migraine,can't see clearly,head hurts,light sensitivity,feel like throwing up,,,,,,,,,,,,,
COVID-19,loss of taste,can't breathe,dry cough,fever,feeling tired,,,,,,,,,,,,
Asthma,coughing,wheezing,chest tightness,,,,,,,,,,,,,,
Diabetes,slow healing,blurry vision,tired,urinate a lot,always thirsty,,,,,,,,,,,,
Food Poisoning,feel weak,feel like throwing up,diarrhea,throwing up,,,,,,,,,,,,,
Allergy,runny nose,cough,rash,itchy eyes,sneezing,,,,,,,,,,,,
Common Cold,runny nose,sore throat,mild fever,sneezing,cough,,,,,,,,,,,,
Allergy,itchy eyes,sneezing,runny nose,,,,,,,,,,,,,,
Migraine,feel like throwing up,dizziness,light sensitivity,,,,,,,,,,,,,,
Common Cold,sneezing,mild fever,cough,runny nose,sore throat,,,,,,,,,,,,
Hypertension,trouble breathing,dizziness,chest pain,,,,,,,,,,,,,,
Flu,body ache,feeling hot,chills,feeling tired,,,,,,,,,,,,,
Depression,loss of interest,trouble sleeping,lack of focus,feeling tired,,,,,,,,,,,,,
COVID-19,loss of taste,always tired,dry cough,fever,,,,,,,,,,,,,
Diabetes,tired,pee a lot,can't see clearly,slow healing,,,,,,,,,,,,,
Asthma,coughing,wheezing,chest tightness,,,,,,,,,,,,,,
Asthma,coughing,wheezing,chest tightness,,,,,,,,,,,,,,
Flu,cough,high temperature,chills,,,,,,,,,,,,,,
Diabetes,slow healing,urinate a lot,vision is blurry,always tired,thirsty all the time,,,,,,,,,,,,
Depression,lack of focus,always tired,sadness,loss of interest,,,,,,,,,,,,,
Hypertension,dizziness,breathing problem,chest pain,,,,,,,,,,,,,,
Migraine,feel like throwing up,head hurts,light sensitivity,,,,,,,,,,,,,,
Flu,cough,chills,body ache,high temperature,tired,,,,,,,,,,,,
Common Cold,cough,sore throat,sneezing,mild fever,,,,,,,,,,,,,
Diabetes,slow healing,urinate a lot,feeling tired,thirsty all the time,,,,,,,,,,,,,
Diabetes,can't see clearly,tired,pee a lot,slow healing,always thirsty,,,,,,,,,,,,
Flu,chills,body ache,high temperature,,,,,,,,,,,,,,
Hypertension,can't breathe,dizziness,head hurts,chest pain,,,,,,,,,,,,,
Migraine,dizziness,vision is blurry,light sensitivity,,,,,,,,,,,,,,
COVID-19,fever,loss of taste,tired,dry cough,can't breathe,,,,,,,,,,,,
Depression,feeling tired,sadness,trouble sleeping,,,,,,,,,,,,,,
Hypertension,dizziness,head hurts,can't breathe,chest pain,,,,,,,,,,,,,
COVID-19,loss of taste,breathing problem,always tired,dry cough,fever,,,,,,,,,,,,
Migraine,can't see clearly,dizziness,feel like throwing up,,,,,,,,,,,,,,
Depression,tired,lack of focus,loss of interest,sadness,trouble sleeping,,,,,,,,,,,,
Asthma,coughing,trouble breathing,wheezing,chest tightness,,,,,,,,,,,,,
Hypertension,dizziness,chest pain,head hurts,,,,,,,,,,,,,,
Asthma,coughing,chest tightness,wheezing,,,,,,,,,,,,,,
Hypertension,dizziness,head hurts,chest pain,trouble breathing,,,,,,,,,,,,,
Asthma,trouble breathing,wheezing,chest tightness,coughing,,,,,,,,,,,,,
Hypertension,dizziness,chest pain,trouble breathing,head hurts,,,,,,,,,,,,,
Migraine,feel like throwing up,head hurts,light sensitivity,vision is blurry,,,,,,,,,,,,,
Asthma,chest tightness,coughing,wheezing,,,,,,,,,,,,,,
Diabetes,tired,pee often,vision is blurry,,,,,,,,,,,,,,
Allergy,itchy eyes,runny nose,cough,rash,sneezing,,,,,,,,,,,,
Hypertension,dizziness,trouble breathing,head hurts,chest pain,,,,,,,,,,,,,
Common Cold,mild fever,sore throat,cough,,,,,,,,,,,,,,
Allergy,runny nose,rash,sneezing,,,,,,,,,,,,,,
Common Cold,runny nose,mild fever,cough,,,,,,,,,,,,,,
COVID-19,fever,exhausted,dry cough,loss of taste,trouble breathing,,,,,,,,,,,,
Asthma,chest tightness,wheezing,coughing,trouble breathing,,,,,,,,,,,,,
Food Poisoning,feel weak,feel like throwing up,stomach hurts,throwing up,diarrhea,,,,,,,,,,,,
Allergy,cough,rash,itchy eyes,,,,,,,,,,,,,,
Allergy,cough,rash,itchy eyes,,,,,,,,,,,,,,
Migraine,head hurts,can't see clearly,feel like throwing up,,,,,,,,,,,,,,
Asthma,coughing,chest tightness,wheezing,can't breathe,,,,,,,,,,,,,
Allergy,cough,itchy eyes,sneezing,,,,,,,,,,,,,,
Allergy,itchy eyes,sneezing,cough,,,,,,,,,,,,,,
Hypertension,breathing problem,chest pain,head hurts,,,,,,,,,,,,,,
Allergy,rash,itchy eyes,runny nose,,,,,,,,,,,,,,
Depression,trouble sleeping,always tired,lack of focus,,,,,,,,,,,,,,
Hypertension,dizziness,chest pain,head hurts,trouble breathing,,,,,,,,,,,,,
Common Cold,cough,runny nose,sneezing,,,,,,,,,,,,,,
Allergy,itchy eyes,sneezing,cough,rash,runny nose,,,,,,,,,,,,
Asthma,trouble breathing,wheezing,coughing,,,,,,,,,,,,,,
Common Cold,sore throat,runny nose,mild fever,,,,,,,,,,,,,,
Diabetes,always tired,slow healing,urinate a lot,,,,,,,,,,,,,,
Depression,lack of focus,loss of interest,sadness,,,,,,,,,,,,,,
Asthma,chest tightness,coughing,wheezing,,,,,,,,,,,,,,
Depression,loss of interest,sadness,trouble sleeping,,,,,,,,,,,,,,
Hypertension,chest pain,breathing problem,head hurts,dizziness,,,,,,,,,,,,,
Migraine,dizziness,vision is blurry,light sensitivity,feel like throwing up,,,,,,,,,,,,,
Allergy,sneezing,cough,rash,runny nose,itchy eyes,,,,,,,,,,,,
Diabetes,can't see clearly,tired,urinate a lot,,,,,,,,,,,,,,
Migraine,light sensitivity,feel like throwing up,head hurts,dizziness,blurry vision,,,,,,,,,,,,
Flu,cough,exhausted,chills,,,,,,,,,,,,,,
Common Cold,sore throat,mild fever,cough,sneezing,,,,,,,,,,,,,
Diabetes,pee often,exhausted,always thirsty,,,,,,,,,,,,,,
Flu,feeling hot,chills,body ache,tired,,,,,,,,,,,,,
Diabetes,feeling tired,urinate a lot,always thirsty,slow healing,blurry vision,,,,,,,,,,,,
Food Poisoning,feel weak,stomach hurts,feel like throwing up,,,,,,,,,,,,,,
COVID-19,feeling tired,trouble breathing,fever,loss of taste,,,,,,,,,,,,,
Depression,loss of interest,always tired,sadness,trouble sleeping,lack of focus,,,,,,,,,,,,
COVID-19,loss of taste,trouble breathing,exhausted,,,,,,,,,,,,,,
Diabetes,urinate a lot,slow healing,thirsty all the time,,,,,,,,,,,,,,
Migraine,blurry vision,dizziness,light sensitivity,feel like throwing up,head hurts,,,,,,,,,,,,
Food Poisoning,feel weak,diarrhea,feel like throwing up,stomach hurts,,,,,,,,,,,,,
Flu,tired,chills,cough,,,,,,,,,,,,,,
Food Poisoning,feel weak,throwing up,feel like throwing up,stomach hurts,,,,,,,,,,,,,
Food Poisoning,feel like throwing up,throwing up,stomach hurts,,,,,,,,,,,,,,
COVID-19,loss of taste,dry cough,feeling tired,can't breathe,,,,,,,,,,,,,
Asthma,breathing problem,coughing,chest tightness,wheezing,,,,,,,,,,,,,
Depression,lack of focus,trouble sleeping,sadness,loss of interest,feeling tired,,,,,,,,,,,,
Food Poisoning,diarrhea,feel like throwing up,feel weak,,,,,,,,,,,,,,
Depression,sadness,trouble sleeping,lack of focus,always tired,,,,,,,,,,,,,
Migraine,dizziness,feel like throwing up,blurry vision,,,,,,,,,,,,,,
Depression,loss of interest,always tired,lack of focus,trouble sleeping,sadness,,,,,,,,,,,,
Diabetes,vision is blurry,feeling tired,very thirsty,urinate a lot,,,,,,,,,,,,,
Migraine,feel like throwing up,head hurts,can't see clearly,,,,,,,,,,,,,,
Depression,always tired,trouble sleeping,sadness,lack of focus,,,,,,,,,,,,,
Hypertension,chest pain,dizziness,head hurts,,,,,,,,,,,,,,
Diabetes,slow healing,tired,blurry vision,thirsty all the time,pee often,,,,,,,,,,,,
Migraine,can't see clearly,feel like throwing up,head hurts,,,,,,,,,,,,,,
Depression,lack of focus,sadness,exhausted,,,,,,,,,,,,,,
Allergy,itchy eyes,sneezing,rash,runny nose,,,,,,,,,,,,,
Migraine,dizziness,head hurts,vision is blurry,light sensitivity,feel like throwing up,,,,,,,,,,,,
Asthma,chest tightness,coughing,wheezing,breathing problem,,,,,,,,,,,,,
Allergy,runny nose,rash,cough,,,,,,,,,,,,,,
Allergy,cough,itchy eyes,runny nose,rash,,,,,,,,,,,,,
Allergy,itchy eyes,sneezing,cough,rash,,,,,,,,,,,,,
COVID-19,fever,dry cough,tired,,,,,,,,,,,,,,
COVID-19,loss of taste,fever,dry cough,can't breathe,tired,,,,,,,,,,,,
Asthma,coughing,chest tightness,wheezing,trouble breathing,,,,,,,,,,,,,
Diabetes,slow healing,tired,thirsty all the time,pee often,,,,,,,,,,,,,
Asthma,wheezing,chest tightness,coughing,,,,,,,,,,,,,,
Depression,feeling tired,loss of interest,lack of focus,,,,,,,,,,,,,,
Diabetes,pee a lot,thirsty all the time,blurry vision,,,,,,,,,,,,,,
Allergy,cough,sneezing,runny nose,rash,itchy eyes,,,,,,,,,,,,
Migraine,dizziness,head hurts,light sensitivity,,,,,,,,,,,,,,
Allergy,runny nose,sneezing,rash,cough,,,,,,,,,,,,,
Asthma,can't breathe,wheezing,chest tightness,coughing,,,,,,,,,,,,,
Asthma,wheezing,can't breathe,coughing,,,,,,,,,,,,,,
Food Poisoning,feel weak,feel like throwing up,diarrhea,stomach hurts,,,,,,,,,,,,,
Food Poisoning,stomach hurts,throwing up,diarrhea,,,,,,,,,,,,,,
Allergy,sneezing,itchy eyes,rash,cough,,,,,,,,,,,,,
Diabetes,pee a lot,always tired,blurry vision,thirsty all the time,slow healing,,,,,,,,,,,,
Hypertension,chest pain,head hurts,dizziness,,,,,,,,,,,,,,
COVID-19,dry cough,trouble breathing,fever,tired,loss of taste,,,,,,,,,,,,
Hypertension,dizziness,breathing problem,head hurts,,,,,,,,,,,,,,
Common Cold,runny nose,cough,sneezing,mild fever,,,,,,,,,,,,,
Food Poisoning,stomach hurts,feel like throwing up,diarrhea,,,,,,,,,,,,,,
Allergy,rash,cough,runny nose,sneezing,,,,,,,,,,,,,
Common Cold,sore throat,cough,mild fever,runny nose,,,,,,,,,,,,,
Asthma,wheezing,coughing,chest tightness,,,,,,,,,,,,,,
Common Cold,cough,sneezing,sore throat,runny nose,mild fever,,,,,,,,,,,,
COVID-19,dry cough,fever,loss of taste,breathing problem,tired,,,,,,,,,,,,
Common Cold,cough,sore throat,sneezing,mild fever,,,,,,,,,,,,,
Allergy,rash,sneezing,itchy eyes,runny nose,cough,,,,,,,,,,,,
Diabetes,slow healing,vision is blurry,always thirsty,,,,,,,,,,,,,,
Diabetes,always tired,blurry vision,pee often,,,,,,,,,,,,,,
Allergy,itchy eyes,runny nose,sneezing,cough,rash,,,,,,,,,,,,
Flu,body ache,chills,always tired,cough,high temperature,,,,,,,,,,,,
Migraine,light sensitivity,head hurts,dizziness,,,,,,,,,,,,,,
Depression,lack of focus,sadness,always tired,loss of interest,,,,,,,,,,,,,
Flu,pain all over,chills,feeling tired,,,,,,,,,,,,,,
Diabetes,slow healing,urinate a lot,can't see clearly,,,,,,,,,,,,,,
Depression,sadness,feeling tired,trouble sleeping,lack of focus,loss of interest,,,,,,,,,,,,
Depression,sadness,loss of interest,trouble sleeping,,,,,,,,,,,,,,
Food Poisoning,feel like throwing up,stomach hurts,throwing up,,,,,,,,,,,,,,
Flu,chills,feeling hot,cough,,,,,,,,,,,,,,
Depression,trouble sleeping,loss of interest,tired,lack of focus,,,,,,,,,,,,,
Asthma,trouble breathing,wheezing,coughing,chest tightness,,,,,,,,,,,,,
Common Cold,runny nose,cough,sneezing,,,,,,,,,,,,,,
Migraine,head hurts,light sensitivity,dizziness,blurry vision,,,,,,,,,,,,,
Food Poisoning,stomach hurts,throwing up,diarrhea,feel like throwing up,feel weak,,,,,,,,,,,,
Migraine,can't see clearly,light sensitivity,feel like throwing up,dizziness,head hurts,,,,,,,,,,,,
Hypertension,breathing problem,chest pain,dizziness,,,,,,,,,,,,,,
Hypertension,dizziness,chest pain,breathing problem,head hurts,,,,,,,,,,,,,
Migraine,dizziness,feel like throwing up,light sensitivity,head hurts,,,,,,,,,,,,,
Common Cold,sneezing,sore throat,mild fever,runny nose,cough,,,,,,,,,,,,
Migraine,head hurts,can't see clearly,feel like throwing up,,,,,,,,,,,,,,
Migraine,head hurts,feel like throwing up,vision is blurry,light sensitivity,,,,,,,,,,,,,
Migraine,dizziness,feel like throwing up,vision is blurry,head hurts,,,,,,,,,,,,,
Hypertension,dizziness,head hurts,chest pain,,,,,,,,,,,,,,
Asthma,chest tightness,trouble breathing,coughing,,,,,,,,,,,,,,
Migraine,blurry vision,head hurts,dizziness,feel like throwing up,light sensitivity,,,,,,,,,,,,
Allergy,sneezing,cough,itchy eyes,,,,,,,,,,,,,,
Food Poisoning,feel weak,diarrhea,stomach hurts,throwing up,feel like throwing up,,,,,,,,,,,,
Common Cold,cough,mild fever,sneezing,runny nose,sore throat,,,,,,,,,,,,
COVID-19,breathing problem,dry cough,always tired,loss of taste,fever,,,,,,,,,,,,
Migraine,head hurts,vision is blurry,dizziness,,,,,,,,,,,,,,
COVID-19,fever,loss of taste,breathing problem,dry cough,feeling tired,,,,,,,,,,,,
Common Cold,sore throat,runny nose,cough,mild fever,,,,,,,,,,,,,
Food Poisoning,feel like throwing up,stomach hurts,throwing up,,,,,,,,,,,,,,
Diabetes,vision is blurry,pee often,very thirsty,,,,,,,,,,,,,,
COVID-19,dry cough,breathing problem,feeling tired,fever,loss of taste,,,,,,,,,,,,
Common Cold,cough,sneezing,runny nose,sore throat,mild fever,,,,,,,,,,,,
Migraine,feel like throwing up,dizziness,vision is blurry,,,,,,,,,,,,,,
Migraine,head hurts,feel like throwing up,dizziness,,,,,,,,,,,,,,
Depression,lack of focus,loss of interest,sadness,,,,,,,,,,,,,,
Depression,trouble sleeping,sadness,lack of focus,,,,,,,,,,,,,,
Food Poisoning,stomach hurts,diarrhea,throwing up,feel like throwing up,,,,,,,,,,,,,
Common Cold,cough,mild fever,sneezing,,,,,,,,,,,,,,
COVID-19,trouble breathing,loss of taste,always tired,,,,,,,,,,,,,,
Hypertension,chest pain,dizziness,head hurts,,,,,,,,,,,,,,
Diabetes,pee a lot,slow healing,blurry vision,always thirsty,exhausted,,,,,,,,,,,,
Allergy,sneezing,runny nose,rash,,,,,,,,,,,,,,
Common Cold,sore throat,sneezing,cough,mild fever,runny nose,,,,,,,,,,,,
Food Poisoning,throwing up,feel weak,diarrhea,,,,,,,,,,,,,,
Food Poisoning,diarrhea,feel like throwing up,stomach hurts,throwing up,feel weak,,,,,,,,,,,,
Depression,trouble sleeping,lack of focus,loss of interest,sadness,,,,,,,,,,,,,
Food Poisoning,throwing up,feel weak,feel like throwing up,,,,,,,,,,,,,,
Allergy,rash,runny nose,sneezing,itchy eyes,cough,,,,,,,,,,,,
Migraine,head hurts,light sensitivity,dizziness,blurry vision,,,,,,,,,,,,,
COVID-19,exhausted,loss of taste,trouble breathing,dry cough,,,,,,,,,,,,,
Hypertension,can't breathe,dizziness,head hurts,,,,,,,,,,,,,,
COVID-19,always tired,dry cough,fever,breathing problem,,,,,,,,,,,,,
Flu,cough,feeling tired,body ache,feeling hot,chills,,,,,,,,,,,,
Depression,trouble sleeping,sadness,exhausted,,,,,,,,,,,,,,
Common Cold,mild fever,sneezing,sore throat,runny nose,,,,,,,,,,,,,
Food Poisoning,feel weak,stomach hurts,diarrhea,feel like throwing up,,,,,,,,,,,,,
Flu,chills,cough,exhausted,,,,,,,,,,,,,,
Common Cold,mild fever,sore throat,sneezing,cough,runny nose,,,,,,,,,,,,
COVID-19,dry cough,fever,loss of taste,,,,,,,,,,,,,,
Food Poisoning,throwing up,diarrhea,stomach hurts,feel like throwing up,feel weak,,,,,,,,,,,,
Diabetes,feeling tired,slow healing,pee often,blurry vision,very thirsty,,,,,,,,,,,,
Common Cold,mild fever,cough,sneezing,runny nose,sore throat,,,,,,,,,,,,
Migraine,feel like throwing up,vision is blurry,dizziness,head hurts,,,,,,,,,,,,,
Common Cold,sore throat,sneezing,cough,,,,,,,,,,,,,,
Depression,loss of interest,always tired,sadness,trouble sleeping,,,,,,,,,,,,,
Depression,loss of interest,tired,lack of focus,trouble sleeping,sadness,,,,,,,,,,,,
Hypertension,head hurts,can't breathe,chest pain,,,,,,,,,,,,,,
Flu,feeling hot,always tired,chills,pain all over,cough,,,,,,,,,,,,
Food Poisoning,diarrhea,feel weak,throwing up,,,,,,,,,,,,,,
Food Poisoning,feel like throwing up,throwing up,feel weak,stomach hurts,diarrhea,,,,,,,,,,,,
Depression,exhausted,trouble sleeping,sadness,,,,,,,,,,,,,,
COVID-19,exhausted,trouble breathing,loss of taste,dry cough,,,,,,,,,,,,,
Hypertension,can't breathe,chest pain,head hurts,,,,,,,,,,,,,,
Food Poisoning,feel like throwing up,stomach hurts,feel weak,diarrhea,throwing up,,,,,,,,,,,,
Depression,loss of interest,trouble sleeping,sadness,,,,,,,,,,,,,,
Hypertension,chest pain,dizziness,head hurts,breathing problem,,,,,,,,,,,,,
Flu,cough,feeling tired,chills,,,,,,,,,,,,,,
Depression,lack of focus,feeling tired,loss of interest,sadness,trouble sleeping,,,,,,,,,,,,
Food Poisoning,diarrhea,feel like throwing up,throwing up,stomach hurts,,,,,,,,,,,,,
Depression,loss of interest,trouble sleeping,always tired,sadness,,,,,,,,,,,,,
Allergy,sneezing,cough,rash,itchy eyes,runny nose,,,,,,,,,,,,
Asthma,wheezing,chest tightness,can't breathe,,,,,,,,,,,,,,
Food Poisoning,diarrhea,feel like throwing up,throwing up,,,,,,,,,,,,,,
Diabetes,can't see clearly,feeling tired,very thirsty,slow healing,pee a lot,,,,,,,,,,,,
Migraine,feel like throwing up,blurry vision,light sensitivity,head hurts,,,,,,,,,,,,,
Allergy,rash,cough,itchy eyes,runny nose,,,,,,,,,,,,,
Allergy,sneezing,itchy eyes,runny nose,cough,rash,,,,,,,,,,,,
Asthma,wheezing,coughing,chest tightness,,,,,,,,,,,,,,
COVID-19,tired,trouble breathing,loss of taste,fever,,,,,,,,,,,,,
Common Cold,sore throat,mild fever,cough,sneezing,,,,,,,,,,,,,
Migraine,dizziness,feel like throwing up,head hurts,blurry vision,,,,,,,,,,,,,
Asthma,chest tightness,breathing problem,coughing,wheezing,,,,,,,,,,,,,
Hypertension,dizziness,head hurts,chest pain,,,,,,,,,,,,,,
COVID-19,loss of taste,dry cough,breathing problem,tired,,,,,,,,,,,,,
Diabetes,vision is blurry,very thirsty,always tired,pee a lot,,,,,,,,,,,,,
Flu,cough,always tired,feeling hot,,,,,,,,,,,,,,
COVID-19,can't breathe,loss of taste,tired,,,,,,,,,,,,,,
Diabetes,slow healing,exhausted,very thirsty,urinate a lot,,,,,,,,,,,,,
Food Poisoning,throwing up,feel like throwing up,diarrhea,,,,,,,,,,,,,,
Diabetes,always thirsty,slow healing,vision is blurry,exhausted,,,,,,,,,,,,,
Asthma,chest tightness,coughing,trouble breathing,,,,,,,,,,,,,,
Diabetes,always thirsty,slow healing,blurry vision,,,,,,,,,,,,,,
Food Poisoning,feel weak,diarrhea,throwing up,,,,,,,,,,,,,,
Hypertension,chest pain,dizziness,head hurts,,,,,,,,,,,,,,
Hypertension,chest pain,dizziness,can't breathe,head hurts,,,,,,,,,,,,,
Allergy,itchy eyes,cough,sneezing,,,,,,,,,,,,,,
Hypertension,chest pain,trouble breathing,head hurts,dizziness,,,,,,,,,,,,,
Common Cold,runny nose,cough,sore throat,,,,,,,,,,,,,,
Hypertension,trouble breathing,dizziness,chest pain,head hurts,,,,,,,,,,,,,
Depression,feeling tired,loss of interest,sadness,lack of focus,trouble sleeping,,,,,,,,,,,,
Common Cold,cough,mild fever,sore throat,runny nose,sneezing,,,,,,,,,,,,
Asthma,breathing problem,chest tightness,coughing,wheezing,,,,,,,,,,,,,
Depression,loss of interest,trouble sleeping,lack of focus,sadness,,,,,,,,,,,,,
Diabetes,pee a lot,slow healing,blurry vision,very thirsty,always tired,,,,,,,,,,,,
Diabetes,slow healing,pee a lot,feeling tired,blurry vision,always thirsty,,,,,,,,,,,,
Depression,loss of interest,always tired,trouble sleeping,,,,,,,,,,,,,,
Depression,trouble sleeping,sadness,always tired,,,,,,,,,,,,,,
Diabetes,pee often,slow healing,always tired,vision is blurry,always thirsty,,,,,,,,,,,,
Food Poisoning,feel weak,diarrhea,feel like throwing up,throwing up,stomach hurts,,,,,,,,,,,,
Depression,always tired,trouble sleeping,sadness,loss of interest,,,,,,,,,,,,,
COVID-19,trouble breathing,loss of taste,dry cough,exhausted,,,,,,,,,,,,,
Depression,trouble sleeping,lack of focus,loss of interest,feeling tired,sadness,,,,,,,,,,,,
Food Poisoning,throwing up,diarrhea,feel weak,,,,,,,,,,,,,,
Allergy,runny nose,sneezing,cough,itchy eyes,,,,,,,,,,,,,
Hypertension,head hurts,dizziness,chest pain,breathing problem,,,,,,,,,,,,,
Migraine,light sensitivity,head hurts,feel like throwing up,,,,,,,,,,,,,,
Hypertension,breathing problem,dizziness,head hurts,,,,,,,,,,,,,,
Hypertension,dizziness,head hurts,trouble breathing,chest pain,,,,,,,,,,,,,
Hypertension,dizziness,chest pain,breathing problem,head hurts,,,,,,,,,,,,,
Depression,trouble sleeping,sadness,always tired,,,,,,,,,,,,,,
Common Cold,sneezing,sore throat,mild fever,,,,,,,,,,,,,,
Flu,cough,exhausted,feeling hot,,,,,,,,,,,,,,
Hypertension,trouble breathing,chest pain,dizziness,,,,,,,,,,,,,,
Migraine,light sensitivity,head hurts,can't see clearly,dizziness,,,,,,,,,,,,,
Hypertension,chest pain,head hurts,can't breathe,dizziness,,,,,,,,,,,,,
Common Cold,mild fever,runny nose,cough,,,,,,,,,,,,,,
Asthma,coughing,can't breathe,wheezing,chest tightness,,,,,,,,,,,,,
Diabetes,thirsty all the time,blurry vision,slow healing,exhausted,,,,,,,,,,,,,
Food Poisoning,throwing up,feel like throwing up,feel weak,stomach hurts,diarrhea,,,,,,,,,,,,
COVID-19,exhausted,fever,loss of taste,dry cough,,,,,,,,,,,,,
Asthma,coughing,can't breathe,wheezing,chest tightness,,,,,,,,,,,,,
Migraine,feel like throwing up,light sensitivity,vision is blurry,dizziness,,,,,,,,,,,,,
Migraine,blurry vision,feel like throwing up,head hurts,,,,,,,,,,,,,,
Allergy,cough,itchy eyes,rash,sneezing,,,,,,,,,,,,,
Diabetes,pee a lot,always tired,slow healing,,,,,,,,,,,,,,
Diabetes,slow healing,pee often,exhausted,blurry vision,,,,,,,,,,,,,
Hypertension,trouble breathing,chest pain,head hurts,,,,,,,,,,,,,,
Diabetes,feeling tired,blurry vision,thirsty all the time,slow healing,,,,,,,,,,,,,
Common Cold,sore throat,sneezing,cough,mild fever,runny nose,,,,,,,,,,,,
